"DateTime","Positive reviews","Negative reviews"
"2024-09-29 00:00:00",134,-7
"2024-09-30 00:00:00",146,-8
"2024-10-01 00:00:00",89,-11
"2024-10-02 00:00:00",94,-4
"2024-10-03 00:00:00",108,-10
"2024-10-04 00:00:00",151,-6
"2024-10-05 00:00:00",54,-1
"2024-10-06 00:00:00",108,-2
"2024-10-07 00:00:00",155,-2
"2024-10-08 00:00:00",37,-1
"2024-10-09 00:00:00",92,-3
"2024-10-10 00:00:00",73,-4
"2024-10-11 00:00:00",88,
"2024-10-12 00:00:00",117,-4
"2024-10-13 00:00:00",66,-2
"2024-10-14 00:00:00",104,
"2024-10-15 00:00:00",57,-4
"2024-10-16 00:00:00",81,-4
"2024-10-17 00:00:00",96,-8
"2024-10-18 00:00:00",37,-1
"2024-10-19 00:00:00",86,-3
"2024-10-20 00:00:00",110,-5
"2024-10-21 00:00:00",40,-5
"2024-10-22 00:00:00",66,
"2024-10-23 00:00:00",54,-3
"2024-10-24 00:00:00",78,-7
"2024-10-25 00:00:00",25,-1
"2024-10-26 00:00:00",67,-8
"2024-10-27 00:00:00",54,-6
"2024-10-28 00:00:00",77,-2
"2024-10-29 00:00:00",53,
"2024-10-30 00:00:00",53,
"2024-10-31 00:00:00",59,
"2024-11-01 00:00:00",52,-1
"2024-11-02 00:00:00",54,-2
"2024-11-03 00:00:00",59,-2
"2024-11-04 00:00:00",64,-6
"2024-11-05 00:00:00",45,
"2024-11-06 00:00:00",39,-4
"2024-11-07 00:00:00",48,-4
"2024-11-08 00:00:00",40,
"2024-11-09 00:00:00",38,
"2024-11-10 00:00:00",73,
"2024-11-11 00:00:00",55,-4
"2024-11-12 00:00:00",56,-6
"2024-11-13 00:00:00",34,
"2024-11-14 00:00:00",39,-1
"2024-11-15 00:00:00",42,-1
"2024-11-16 00:00:00",48,-3
"2024-11-17 00:00:00",81,-1
"2024-11-18 00:00:00",34,-2
"2024-11-19 00:00:00",42,
"2024-11-20 00:00:00",45,-4
"2024-11-21 00:00:00",38,-3
"2024-11-22 00:00:00",34,
"2024-11-23 00:00:00",44,
"2024-11-24 00:00:00",50,
"2024-11-25 00:00:00",48,-4
"2024-11-26 00:00:00",45,-1
"2024-11-27 00:00:00",396,-2
"2024-11-28 00:00:00",929,-4
"2024-11-29 00:00:00",880,
"2024-11-30 00:00:00",960,-15
"2024-12-01 00:00:00",460,-4
"2024-12-02 00:00:00",291,-1
"2024-12-03 00:00:00",346,-8
"2024-12-04 00:00:00",475,-7
"2024-12-05 00:00:00",56,-3
"2024-12-06 00:00:00",90,-3
"2024-12-07 00:00:00",101,-7
"2024-12-08 00:00:00",88,-1
"2024-12-09 00:00:00",76,-3
"2024-12-10 00:00:00",74,-5
"2024-12-11 00:00:00",72,-8
"2024-12-12 00:00:00",54,-2
"2024-12-13 00:00:00",55,-3
"2024-12-14 00:00:00",58,-8
"2024-12-15 00:00:00",69,-4
"2024-12-16 00:00:00",70,-5
"2024-12-17 00:00:00",74,-11
"2024-12-18 00:00:00",60,-1
"2024-12-19 00:00:00",80,-7
"2024-12-20 00:00:00",25,-1
"2024-12-21 00:00:00",87,-10
"2024-12-22 00:00:00",89,-4
"2024-12-23 00:00:00",92,-3
"2024-12-24 00:00:00",63,-4
"2024-12-25 00:00:00",121,-2
"2024-12-26 00:00:00",158,-8
"2024-12-27 00:00:00",75,-5
"2024-12-28 00:00:00",129,-9
"2024-12-29 00:00:00",171,-7
"2024-12-30 00:00:00",124,-7
"2024-12-31 00:00:00",64,-1
"2025-01-01 00:00:00",115,-13
"2025-01-02 00:00:00",163,-19
"2025-01-03 00:00:00",81,
"2025-01-04 00:00:00",140,-10
"2025-01-05 00:00:00",139,-5
"2025-01-06 00:00:00",146,-5
"2025-01-07 00:00:00",81,-3
"2025-01-08 00:00:00",75,-1
"2025-01-09 00:00:00",99,-2
"2025-01-10 00:00:00",70,-6
"2025-01-11 00:00:00",,
"2025-01-12 00:00:00",199,-12
"2025-01-13 00:00:00",108,-6
"2025-01-14 00:00:00",69,
"2025-01-15 00:00:00",84,-4
"2025-01-16 00:00:00",37,
"2025-01-17 00:00:00",47,-4
"2025-01-18 00:00:00",64,-4
"2025-01-19 00:00:00",98,-14
"2025-01-20 00:00:00",86,
"2025-01-21 00:00:00",107,-5
"2025-01-22 00:00:00",80,-4
"2025-01-23 00:00:00",23,-1
"2025-01-24 00:00:00",61,-5
"2025-01-25 00:00:00",66,-2
"2025-01-26 00:00:00",128,-13
"2025-01-27 00:00:00",62,
"2025-01-28 00:00:00",59,-8
"2025-01-29 00:00:00",65,-2
"2025-01-30 00:00:00",50,-1
"2025-01-31 00:00:00",71,-4
"2025-02-01 00:00:00",51,-3
"2025-02-02 00:00:00",76,
"2025-02-03 00:00:00",86,-2
"2025-02-04 00:00:00",67,-4
"2025-02-05 00:00:00",57,-3
"2025-02-06 00:00:00",41,-3
"2025-02-07 00:00:00",51,-2
"2025-02-08 00:00:00",52,-1
"2025-02-09 00:00:00",75,-3
"2025-02-10 00:00:00",67,-1
"2025-02-11 00:00:00",58,-3
"2025-02-12 00:00:00",46,
"2025-02-13 00:00:00",27,-3
"2025-02-14 00:00:00",51,-6
"2025-02-15 00:00:00",51,-3
"2025-02-16 00:00:00",64,
"2025-02-17 00:00:00",64,-4
"2025-02-18 00:00:00",59,-5
"2025-02-19 00:00:00",82,-4
"2025-02-20 00:00:00",67,
"2025-02-21 00:00:00",54,
"2025-02-22 00:00:00",76,-1
"2025-02-23 00:00:00",56,
"2025-02-24 00:00:00",31,-2
"2025-02-25 00:00:00",47,
"2025-02-26 00:00:00",38,-2
"2025-02-27 00:00:00",41,-6
"2025-02-28 00:00:00",61,-6
"2025-03-01 00:00:00",46,-1
"2025-03-02 00:00:00",62,-7
"2025-03-03 00:00:00",66,
"2025-03-04 00:00:00",55,-2
"2025-03-05 00:00:00",38,
"2025-03-06 00:00:00",51,-4
"2025-03-07 00:00:00",44,-1
"2025-03-08 00:00:00",59,-3
"2025-03-09 00:00:00",31,-4
"2025-03-10 00:00:00",70,
"2025-03-11 00:00:00",42,-6
"2025-03-12 00:00:00",155,-5
"2025-03-13 00:00:00",116,-8
"2025-03-14 00:00:00",110,-7
"2025-03-15 00:00:00",57,-7
"2025-03-16 00:00:00",261,-16
"2025-03-17 00:00:00",97,
"2025-03-18 00:00:00",193,-6
"2025-03-19 00:00:00",119,-11
"2025-03-20 00:00:00",152,-13
"2025-03-21 00:00:00",115,-6
"2025-03-22 00:00:00",170,-8
"2025-03-23 00:00:00",237,-9
"2025-03-24 00:00:00",95,-3
"2025-03-25 00:00:00",188,-16
"2025-03-26 00:00:00",121,-10
"2025-03-27 00:00:00",75,-6
"2025-03-28 00:00:00",133,-6
"2025-03-29 00:00:00",148,-9
"2025-03-30 00:00:00",122,-6
"2025-03-31 00:00:00",80,-5
"2025-04-01 00:00:00",91,-9
"2025-04-02 00:00:00",47,-3
"2025-04-03 00:00:00",74,-7
"2025-04-04 00:00:00",94,
"2025-04-05 00:00:00",65,-5
"2025-04-06 00:00:00",103,-8
"2025-04-07 00:00:00",115,-14
"2025-04-08 00:00:00",49,
"2025-04-09 00:00:00",78,-3
"2025-04-10 00:00:00",74,
"2025-04-11 00:00:00",66,
"2025-04-12 00:00:00",77,-2
"2025-04-13 00:00:00",86,-4
"2025-04-14 00:00:00",112,
"2025-04-15 00:00:00",25,-1
"2025-04-16 00:00:00",84,-5
"2025-04-17 00:00:00",25,-3
"2025-04-18 00:00:00",57,-1
"2025-04-19 00:00:00",88,-4
"2025-04-20 00:00:00",82,-1
"2025-04-21 00:00:00",86,-8
"2025-04-22 00:00:00",54,-2
"2025-04-23 00:00:00",61,-2
"2025-04-24 00:00:00",60,-4
"2025-04-25 00:00:00",52,
"2025-04-26 00:00:00",70,-6
"2025-04-27 00:00:00",74,-1
"2025-04-28 00:00:00",79,-3
"2025-04-29 00:00:00",55,-4
"2025-04-30 00:00:00",62,-4
"2025-05-01 00:00:00",40,
"2025-05-02 00:00:00",53,-2
"2025-05-03 00:00:00",66,-8
"2025-05-04 00:00:00",60,-2
"2025-05-05 00:00:00",59,-1
"2025-05-06 00:00:00",41,
"2025-05-07 00:00:00",49,-1
"2025-05-08 00:00:00",33,-1
"2025-05-09 00:00:00",24,-1
"2025-05-10 00:00:00",44,-3
"2025-05-11 00:00:00",66,-4
"2025-05-12 00:00:00",37,
"2025-05-13 00:00:00",28,-1
"2025-05-14 00:00:00",73,-7
"2025-05-15 00:00:00",31,-4
"2025-05-16 00:00:00",36,-2
"2025-05-17 00:00:00",44,
"2025-05-18 00:00:00",69,
"2025-05-19 00:00:00",50,-3
"2025-05-20 00:00:00",38,-1
"2025-05-21 00:00:00",34,-1
"2025-05-22 00:00:00",30,-3
"2025-05-23 00:00:00",33,-3
"2025-05-24 00:00:00",59,
"2025-05-25 00:00:00",25,-1
"2025-05-26 00:00:00",39,-4
"2025-05-27 00:00:00",43,
"2025-05-28 00:00:00",22,-2
"2025-05-29 00:00:00",34,-1
"2025-05-30 00:00:00",52,
"2025-05-31 00:00:00",80,-1
"2025-06-01 00:00:00",18,-3
"2025-06-02 00:00:00",42,-4
"2025-06-03 00:00:00",36,-1
"2025-06-04 00:00:00",46,-1
"2025-06-05 00:00:00",36,
"2025-06-06 00:00:00",40,-5
"2025-06-07 00:00:00",37,-4
"2025-06-08 00:00:00",66,-11
"2025-06-09 00:00:00",19,
"2025-06-10 00:00:00",27,
"2025-06-11 00:00:00",35,-4
"2025-06-12 00:00:00",30,
"2025-06-13 00:00:00",34,
"2025-06-14 00:00:00",35,-4
"2025-06-15 00:00:00",47,
"2025-06-16 00:00:00",59,-4
"2025-06-17 00:00:00",12,-1
"2025-06-18 00:00:00",42,
"2025-06-19 00:00:00",36,
"2025-06-20 00:00:00",42,-2
"2025-06-21 00:00:00",31,-2
"2025-06-22 00:00:00",49,
"2025-06-23 00:00:00",56,-1
"2025-06-24 00:00:00",17,-5
"2025-06-25 00:00:00",40,-1
"2025-06-26 00:00:00",56,-3
"2025-06-27 00:00:00",20,-2
"2025-06-28 00:00:00",44,-8
"2025-06-29 00:00:00",79,
"2025-06-30 00:00:00",91,-3
"2025-07-01 00:00:00",87,-8
"2025-07-02 00:00:00",72,
"2025-07-03 00:00:00",72,-7
"2025-07-04 00:00:00",96,-8
"2025-07-05 00:00:00",80,-3
"2025-07-06 00:00:00",94,-5
"2025-07-07 00:00:00",99,-7
"2025-07-08 00:00:00",91,-7
"2025-07-09 00:00:00",94,-4
"2025-07-10 00:00:00",108,-6
"2025-07-11 00:00:00",65,-2
"2025-07-12 00:00:00",109,-7
"2025-07-13 00:00:00",102,-4
"2025-07-14 00:00:00",111,-11
"2025-07-15 00:00:00",100,-8
"2025-07-16 00:00:00",94,-3
"2025-07-17 00:00:00",63,-3
"2025-07-18 00:00:00",68,-2
"2025-07-19 00:00:00",74,-4
"2025-07-20 00:00:00",99,-1
"2025-07-21 00:00:00",77,-5
"2025-07-22 00:00:00",88,-3
"2025-07-23 00:00:00",55,-3
"2025-07-24 00:00:00",82,-1
"2025-07-25 00:00:00",47,-3
"2025-07-26 00:00:00",73,-1
"2025-07-27 00:00:00",77,-1
"2025-07-28 00:00:00",93,-3
"2025-07-29 00:00:00",36,
"2025-07-30 00:00:00",66,-6
"2025-07-31 00:00:00",57,-1
"2025-08-01 00:00:00",52,-3
"2025-08-02 00:00:00",75,-6
"2025-08-03 00:00:00",54,-10
"2025-08-04 00:00:00",70,-5
"2025-08-05 00:00:00",46,-1
"2025-08-06 00:00:00",57,-3
"2025-08-07 00:00:00",68,-3
"2025-08-08 00:00:00",54,
"2025-08-09 00:00:00",47,-3
"2025-08-10 00:00:00",53,
"2025-08-11 00:00:00",48,-4
"2025-08-12 00:00:00",50,
"2025-08-13 00:00:00",40,-2
"2025-08-14 00:00:00",44,-5
"2025-08-15 00:00:00",59,-4
"2025-08-16 00:00:00",54,
"2025-08-17 00:00:00",49,-5
"2025-08-18 00:00:00",72,-3
"2025-08-19 00:00:00",15,-1
"2025-08-20 00:00:00",59,-5
"2025-08-21 00:00:00",57,-1
"2025-08-22 00:00:00",29,-1
"2025-08-23 00:00:00",45,-1
"2025-08-24 00:00:00",69,
"2025-08-25 00:00:00",48,-2
"2025-08-26 00:00:00",51,-4
"2025-08-27 00:00:00",41,-3
"2025-08-28 00:00:00",31,-2
"2025-08-29 00:00:00",39,
"2025-08-30 00:00:00",43,-6
"2025-08-31 00:00:00",68,
"2025-09-01 00:00:00",55,-2
"2025-09-02 00:00:00",43,
"2025-09-03 00:00:00",53,-2
"2025-09-04 00:00:00",19,
"2025-09-05 00:00:00",12,-1
"2025-09-06 00:00:00",39,
"2025-09-07 00:00:00",42,-5
"2025-09-08 00:00:00",50,
"2025-09-09 00:00:00",33,-2
"2025-09-10 00:00:00",36,-2
"2025-09-11 00:00:00",23,-30
"2025-09-12 00:00:00",,-119
"2025-09-13 00:00:00",,
"2025-09-14 00:00:00",57,-136
"2025-09-15 00:00:00",24,-18
"2025-09-16 00:00:00",27,-34
"2025-09-17 00:00:00",34,-12
"2025-09-18 00:00:00",40,-14
"2025-09-19 00:00:00",32,-12
"2025-09-20 00:00:00",31,-6
"2025-09-21 00:00:00",41,-6
"2025-09-22 00:00:00",53,-1
"2025-09-23 00:00:00",24,-4
"2025-09-24 00:00:00",18,-7
"2025-09-25 00:00:00",22,-2
"2025-09-26 00:00:00",27,-5
"2025-09-27 00:00:00",31,-5
"2025-09-28 00:00:00",49,
"2025-09-29 00:00:00",66,-1
"2025-09-30 00:00:00",33,-8
"2025-10-01 00:00:00",55,-5
"2025-10-02 00:00:00",47,-4
"2025-10-03 00:00:00",101,
"2025-10-04 00:00:00",118,-2
"2025-10-05 00:00:00",155,-4
"2025-10-06 00:00:00",205,-1
"2025-10-07 00:00:00",123,-4
"2025-10-08 00:00:00",159,-9
"2025-10-09 00:00:00",52,-2
"2025-10-10 00:00:00",146,-9
"2025-10-11 00:00:00",147,-6
"2025-10-12 00:00:00",307,-9
"2025-10-13 00:00:00",68,
"2025-10-14 00:00:00",136,-7
"2025-10-15 00:00:00",116,-10
"2025-10-16 00:00:00",148,
"2025-10-17 00:00:00",75,-1
"2025-10-18 00:00:00",115,
"2025-10-19 00:00:00",157,-7
"2025-10-20 00:00:00",151,
"2025-10-21 00:00:00",92,-1
"2025-10-22 00:00:00",115,-5
"2025-10-23 00:00:00",76,-4
"2025-10-24 00:00:00",64,-3
"2025-10-25 00:00:00",85,-4
"2025-10-26 00:00:00",159,-4
"2025-10-27 00:00:00",56,-3
"2025-10-28 00:00:00",162,-1
"2025-10-29 00:00:00",34,-3
"2025-10-30 00:00:00",66,-1
"2025-10-31 00:00:00",67,-4
"2025-11-01 00:00:00",77,-2
"2025-11-02 00:00:00",104,
"2025-11-03 00:00:00",101,-1
"2025-11-04 00:00:00",76,-1
"2025-11-05 00:00:00",90,-3
"2025-11-06 00:00:00",52,-1
"2025-11-07 00:00:00",33,-3
"2025-11-08 00:00:00",63,-4
"2025-11-09 00:00:00",77,-4
"2025-11-10 00:00:00",74,-2
"2025-11-11 00:00:00",50,-1
"2025-11-12 00:00:00",71,-3
"2025-11-13 00:00:00",55,-1
"2025-11-14 00:00:00",48,-2
"2025-11-15 00:00:00",86,
"2025-11-16 00:00:00",45,-2
"2025-11-17 00:00:00",98,-6
"2025-11-18 00:00:00",23,-2
"2025-11-19 00:00:00",71,-1
"2025-11-20 00:00:00",47,-2
"2025-11-21 00:00:00",46,-3
"2025-11-22 00:00:00",102,-10
"2025-11-23 00:00:00",186,-9
"2025-11-24 00:00:00",153,-8
"2025-11-25 00:00:00",160,-4
"2025-11-26 00:00:00",216,-11
"2025-11-27 00:00:00",96,-3
"2025-11-28 00:00:00",174,-20
"2025-11-29 00:00:00",171,-12
"2025-11-30 00:00:00",138,-14
"2025-12-01 00:00:00",210,-13
"2025-12-02 00:00:00",178,-8
"2025-12-03 00:00:00",88,-7
"2025-12-04 00:00:00",115,-6
"2025-12-05 00:00:00",95,-4
"2025-12-06 00:00:00",113,-5
"2025-12-07 00:00:00",133,-3
"2025-12-08 00:00:00",149,-11
"2025-12-09 00:00:00",67,-2
"2025-12-10 00:00:00",87,
"2025-12-11 00:00:00",69,-4
"2025-12-12 00:00:00",78,-2
"2025-12-13 00:00:00",81,
"2025-12-14 00:00:00",118,-10
"2025-12-15 00:00:00",99,-1
"2025-12-16 00:00:00",83,-8
"2025-12-17 00:00:00",93,-8
"2025-12-18 00:00:00",118,
"2025-12-19 00:00:00",,
"2025-12-20 00:00:00",118,-3
"2025-12-21 00:00:00",122,-4
"2025-12-22 00:00:00",108,-3
"2025-12-23 00:00:00",111,-4
"2025-12-24 00:00:00",102,-7
"2025-12-25 00:00:00",72,-8
"2025-12-26 00:00:00",111,-7
"2025-12-27 00:00:00",128,-8
"2025-12-28 00:00:00",144,-7
"2025-12-29 00:00:00",141,-11
"2025-12-30 00:00:00",120,-6
"2025-12-31 00:00:00",158,-8
"2026-01-01 00:00:00",121,-6
"2026-01-02 00:00:00",151,-6
"2026-01-03 00:00:00",153,-8
"2026-01-04 00:00:00",141,-8
"2026-01-05 00:00:00",207,-3
"2026-01-06 00:00:00",84,-2
"2026-01-07 00:00:00",144,-11
"2026-01-08 00:00:00",58,-3
"2026-01-09 00:00:00",79,-2
"2026-01-10 00:00:00",93,-1
"2026-01-11 00:00:00",106,-11
"2026-01-12 00:00:00",114,-7
"2026-01-13 00:00:00",68,-7
"2026-01-14 00:00:00",57,-4
"2026-01-15 00:00:00",46,
"2026-01-16 00:00:00",108,-3
"2026-01-17 00:00:00",86,-7
"2026-01-18 00:00:00",72,-4
"2026-01-19 00:00:00",116,-12
"2026-01-20 00:00:00",36,-2
"2026-01-21 00:00:00",78,-4
"2026-01-22 00:00:00",53,-5
"2026-01-23 00:00:00",52,-7
"2026-01-24 00:00:00",62,-5
"2026-01-25 00:00:00",85,
"2026-01-26 00:00:00",80,-4
"2026-01-27 00:00:00",73,-1
"2026-01-28 00:00:00",52,-2
"2026-01-29 00:00:00",57,
"2026-01-30 00:00:00",44,-2
"2026-01-31 00:00:00",64,-2
"2026-02-01 00:00:00",69,-1
"2026-02-02 00:00:00",63,-3
"2026-02-03 00:00:00",46,-6
"2026-02-04 00:00:00",50,
"2026-02-05 00:00:00",33,-2
"2026-02-06 00:00:00",35,-1
"2026-02-07 00:00:00",42,
"2026-02-08 00:00:00",52,-7
"2026-02-09 00:00:00",65,-4
"2026-02-10 00:00:00",45,-1
"2026-02-11 00:00:00",60,-4
"2026-02-12 00:00:00",69,-2
"2026-02-13 00:00:00",58,-3
"2026-02-14 00:00:00",69,-3
"2026-02-15 00:00:00",84,-5
"2026-02-16 00:00:00",100,-11
"2026-02-17 00:00:00",84,-7
"2026-02-18 00:00:00",68,-6
"2026-02-19 00:00:00",84,-6
"2026-02-20 00:00:00",66,-1
"2026-02-21 00:00:00",78,-12
"2026-02-22 00:00:00",109,
"2026-02-23 00:00:00",127,-1
"2026-02-24 00:00:00",48,-3
"2026-02-25 00:00:00",105,-13
"2026-02-26 00:00:00",34,-6
"2026-02-27 00:00:00",60,-2
"2026-02-28 00:00:00",69,-6
"2026-03-01 00:00:00",75,-7
"2026-03-02 00:00:00",80,-3
"2026-03-03 00:00:00",69,
"2026-03-04 00:00:00",52,-6
"2026-03-05 00:00:00",44,-10
"2026-03-06 00:00:00",45,-4
"2026-03-07 00:00:00",47,-7
"2026-03-08 00:00:00",63,-2
"2026-03-09 00:00:00",62,-4
"2026-03-10 00:00:00",46,-2
"2026-03-11 00:00:00",46,-3
"2026-03-12 00:00:00",33,-5
"2026-03-13 00:00:00",50,-5
"2026-03-14 00:00:00",44,-5
"2026-03-15 00:00:00",66,-2
"2026-03-16 00:00:00",55,
"2026-03-17 00:00:00",41,-2
"2026-03-18 00:00:00",39,-8
"2026-03-19 00:00:00",41,-3
"2026-03-20 00:00:00",47,-3
"2026-03-21 00:00:00",122,-8
"2026-03-22 00:00:00",58,-1
"2026-03-23 00:00:00",124,-9
"2026-03-24 00:00:00",45,
"2026-03-25 00:00:00",74,-6
"2026-03-26 00:00:00",83,-2
"2026-03-27 00:00:00",47,
"2026-03-28 00:00:00",86,-2
"2026-03-29 00:00:00",80,-2
"2026-03-30 00:00:00",83,-9
"2026-03-31 00:00:00",55,-5
"2026-04-01 00:00:00",55,-3
"2026-04-02 00:00:00",55,-3
"2026-04-03 00:00:00",59,-1
"2026-04-04 00:00:00",67,-3
"2026-04-05 00:00:00",66,-7
"2026-04-06 00:00:00",73,-4
"2026-04-07 00:00:00",70,
"2026-04-08 00:00:00",46,-1
"2026-04-09 00:00:00",36,
"2026-04-10 00:00:00",51,-3
"2026-04-11 00:00:00",41,-6
"2026-04-12 00:00:00",49,
"2026-04-13 00:00:00",49,
"2026-04-14 00:00:00",45,-1
"2026-04-15 00:00:00",31,
"2026-04-16 00:00:00",39,-4
"2026-04-17 00:00:00",37,
"2026-04-18 00:00:00",44,-1
"2026-04-19 00:00:00",51,-3
"2026-04-20 00:00:00",64,-1
"2026-04-21 00:00:00",45,-2
"2026-04-22 00:00:00",35,-4
"2026-04-23 00:00:00",37,
"2026-04-24 00:00:00",44,-1
"2026-04-25 00:00:00",33,-3
"2026-04-26 00:00:00",50,
"2026-04-27 00:00:00",37,
"2026-04-28 00:00:00",34,-2
"2026-04-29 00:00:00",49,-5
"2026-04-30 00:00:00",10,
"2026-05-01 00:00:00",30,
"2026-05-02 00:00:00",43,-5
"2026-05-03 00:00:00",74,-4
"2026-05-04 00:00:00",10,-1
"2026-05-05 00:00:00",46,
"2026-05-06 00:00:00",37,-4
"2026-05-07 00:00:00",31,-1
"2026-05-08 00:00:00",30,-3
"2026-05-09 00:00:00",28,
"2026-05-10 00:00:00",32,
"2026-05-11 00:00:00",45,-4
"2026-05-12 00:00:00",35,-2
"2026-05-13 00:00:00",26,-1
"2026-05-14 00:00:00",36,-4
"2026-05-15 00:00:00",37,
"2026-05-16 00:00:00",32,-4
"2026-05-17 00:00:00",36,-2
"2026-05-18 00:00:00",59,-2
"2026-05-19 00:00:00",37,-4
"2026-05-20 00:00:00",23,
"2026-05-21 00:00:00",40,-1
"2026-05-22 00:00:00",34,-1
"2026-05-23 00:00:00",25,-3
"2026-05-24 00:00:00",45,-3
"2026-05-25 00:00:00",36,-2
"2026-05-26 00:00:00",25,-4
"2026-05-27 00:00:00",27,-2
"2026-05-28 00:00:00",31,
"2026-05-29 00:00:00",24,-3
"2026-05-30 00:00:00",23,-4
"2026-05-31 00:00:00",34,-4
"2026-06-01 00:00:00",44,-3
"2026-06-02 00:00:00",32,-1
