"DateTime","Positive reviews","Negative reviews"
"2024-10-04 00:00:00",64,-117
"2024-10-05 00:00:00",107,-144
"2024-10-06 00:00:00",238,-263
"2024-10-07 00:00:00",301,-387
"2024-10-08 00:00:00",77,-101
"2024-10-09 00:00:00",145,-228
"2024-10-10 00:00:00",216,-265
"2024-10-11 00:00:00",134,-158
"2024-10-12 00:00:00",85,-69
"2024-10-13 00:00:00",164,-190
"2024-10-14 00:00:00",151,-201
"2024-10-15 00:00:00",269,-279
"2024-10-16 00:00:00",193,-264
"2024-10-17 00:00:00",101,-134
"2024-10-18 00:00:00",95,-188
"2024-10-19 00:00:00",79,-200
"2024-10-20 00:00:00",76,-218
"2024-10-21 00:00:00",84,-129
"2024-10-22 00:00:00",81,-143
"2024-10-23 00:00:00",65,-119
"2024-10-24 00:00:00",70,-147
"2024-10-25 00:00:00",98,-179
"2024-10-26 00:00:00",43,-52
"2024-10-27 00:00:00",91,-135
"2024-10-28 00:00:00",92,-164
"2024-10-29 00:00:00",55,-110
"2024-10-30 00:00:00",72,-88
"2024-10-31 00:00:00",106,-134
"2024-11-01 00:00:00",26,-37
"2024-11-02 00:00:00",49,-107
"2024-11-03 00:00:00",80,-105
"2024-11-04 00:00:00",83,-82
"2024-11-05 00:00:00",68,-83
"2024-11-06 00:00:00",80,-98
"2024-11-07 00:00:00",49,-79
"2024-11-08 00:00:00",91,-103
"2024-11-09 00:00:00",36,-47
"2024-11-10 00:00:00",91,-81
"2024-11-11 00:00:00",79,-105
"2024-11-12 00:00:00",103,-125
"2024-11-13 00:00:00",187,-211
"2024-11-14 00:00:00",111,-141
"2024-11-15 00:00:00",89,-118
"2024-11-16 00:00:00",73,-90
"2024-11-17 00:00:00",87,-145
"2024-11-18 00:00:00",107,-168
"2024-11-19 00:00:00",79,-142
"2024-11-20 00:00:00",61,-77
"2024-11-21 00:00:00",53,-75
"2024-11-22 00:00:00",78,-95
"2024-11-23 00:00:00",95,-123
"2024-11-24 00:00:00",84,-137
"2024-11-25 00:00:00",89,-124
"2024-11-26 00:00:00",102,-137
"2024-11-27 00:00:00",72,-84
"2024-11-28 00:00:00",611,-173
"2024-11-29 00:00:00",383,-127
"2024-11-30 00:00:00",305,-118
"2024-12-01 00:00:00",235,-119
"2024-12-02 00:00:00",198,-105
"2024-12-03 00:00:00",158,-117
"2024-12-04 00:00:00",211,-156
"2024-12-05 00:00:00",40,-78
"2024-12-06 00:00:00",,-125
"2024-12-07 00:00:00",110,-131
"2024-12-08 00:00:00",84,-123
"2024-12-09 00:00:00",91,-146
"2024-12-10 00:00:00",144,-169
"2024-12-11 00:00:00",93,-171
"2024-12-12 00:00:00",84,-272
"2024-12-13 00:00:00",89,-136
"2024-12-14 00:00:00",41,-87
"2024-12-15 00:00:00",75,-115
"2024-12-16 00:00:00",60,-153
"2024-12-17 00:00:00",75,-74
"2024-12-18 00:00:00",56,-97
"2024-12-19 00:00:00",123,-105
"2024-12-20 00:00:00",63,-61
"2024-12-21 00:00:00",54,-70
"2024-12-22 00:00:00",56,-81
"2024-12-23 00:00:00",58,-78
"2024-12-24 00:00:00",54,-86
"2024-12-25 00:00:00",58,-142
"2024-12-26 00:00:00",59,-97
"2024-12-27 00:00:00",52,-64
"2024-12-28 00:00:00",61,-104
"2024-12-29 00:00:00",59,-75
"2024-12-30 00:00:00",83,-101
"2024-12-31 00:00:00",55,-72
"2025-01-01 00:00:00",61,-67
"2025-01-02 00:00:00",54,-67
"2025-01-03 00:00:00",77,-69
"2025-01-04 00:00:00",150,-519
"2025-01-05 00:00:00",55,-74
"2025-01-06 00:00:00",123,-263
"2025-01-07 00:00:00",158,-321
"2025-01-08 00:00:00",79,-183
"2025-01-09 00:00:00",63,-139
"2025-01-10 00:00:00",57,-118
"2025-01-11 00:00:00",,
"2025-01-12 00:00:00",89,-261
"2025-01-13 00:00:00",36,-93
"2025-01-14 00:00:00",,
"2025-01-15 00:00:00",,
"2025-01-16 00:00:00",6,-40
"2025-01-17 00:00:00",,-76
"2025-01-18 00:00:00",19,-73
"2025-01-19 00:00:00",49,-99
"2025-01-20 00:00:00",56,-86
"2025-01-21 00:00:00",18,-13
"2025-01-22 00:00:00",33,-151
"2025-01-23 00:00:00",38,-100
"2025-01-24 00:00:00",13,-44
"2025-01-25 00:00:00",49,-94
"2025-01-26 00:00:00",53,-50
"2025-01-27 00:00:00",33,-72
"2025-01-28 00:00:00",42,-54
"2025-01-29 00:00:00",33,-61
"2025-01-30 00:00:00",49,-53
"2025-01-31 00:00:00",1,-49
"2025-02-01 00:00:00",24,-75
"2025-02-02 00:00:00",42,-71
"2025-02-03 00:00:00",34,-63
"2025-02-04 00:00:00",41,-83
"2025-02-05 00:00:00",57,-69
"2025-02-06 00:00:00",21,-57
"2025-02-07 00:00:00",40,-58
"2025-02-08 00:00:00",38,-38
"2025-02-09 00:00:00",29,-59
"2025-02-10 00:00:00",57,-97
"2025-02-11 00:00:00",14,-29
"2025-02-12 00:00:00",19,-45
"2025-02-13 00:00:00",63,-43
"2025-02-14 00:00:00",59,-76
"2025-02-15 00:00:00",60,-47
"2025-02-16 00:00:00",70,-57
"2025-02-17 00:00:00",75,-68
"2025-02-18 00:00:00",238,-90
"2025-02-19 00:00:00",231,-102
"2025-02-20 00:00:00",580,-111
"2025-02-21 00:00:00",229,-55
"2025-02-22 00:00:00",201,-78
"2025-02-23 00:00:00",206,-140
"2025-02-24 00:00:00",174,-64
"2025-02-25 00:00:00",123,-54
"2025-02-26 00:00:00",123,-76
"2025-02-27 00:00:00",99,-66
"2025-02-28 00:00:00",114,-51
"2025-03-01 00:00:00",84,-69
"2025-03-02 00:00:00",78,-71
"2025-03-03 00:00:00",79,-81
"2025-03-04 00:00:00",104,-101
"2025-03-05 00:00:00",160,-62
"2025-03-06 00:00:00",75,-95
"2025-03-07 00:00:00",62,-72
"2025-03-08 00:00:00",79,-57
"2025-03-09 00:00:00",60,-77
"2025-03-10 00:00:00",82,-73
"2025-03-11 00:00:00",58,-45
"2025-03-12 00:00:00",67,-59
"2025-03-13 00:00:00",71,-52
"2025-03-14 00:00:00",55,-65
"2025-03-15 00:00:00",73,-35
"2025-03-16 00:00:00",84,-71
"2025-03-17 00:00:00",57,-24
"2025-03-18 00:00:00",100,-52
"2025-03-19 00:00:00",99,-54
"2025-03-20 00:00:00",98,-75
"2025-03-21 00:00:00",51,-63
"2025-03-22 00:00:00",75,-47
"2025-03-23 00:00:00",106,-59
"2025-03-24 00:00:00",82,-70
"2025-03-25 00:00:00",61,-72
"2025-03-26 00:00:00",57,-61
"2025-03-27 00:00:00",47,-58
"2025-03-28 00:00:00",66,-56
"2025-03-29 00:00:00",53,-58
"2025-03-30 00:00:00",104,-69
"2025-03-31 00:00:00",88,-62
"2025-04-01 00:00:00",60,-52
"2025-04-02 00:00:00",73,-33
"2025-04-03 00:00:00",41,-43
"2025-04-04 00:00:00",35,-61
"2025-04-05 00:00:00",29,-38
"2025-04-06 00:00:00",53,-55
"2025-04-07 00:00:00",64,-48
"2025-04-08 00:00:00",40,-36
"2025-04-09 00:00:00",55,-34
"2025-04-10 00:00:00",71,-49
"2025-04-11 00:00:00",41,-35
"2025-04-12 00:00:00",24,-20
"2025-04-13 00:00:00",67,-51
"2025-04-14 00:00:00",65,-43
"2025-04-15 00:00:00",40,-41
"2025-04-16 00:00:00",41,-50
"2025-04-17 00:00:00",63,-40
"2025-04-18 00:00:00",96,-55
"2025-04-19 00:00:00",36,-44
"2025-04-20 00:00:00",66,-59
"2025-04-21 00:00:00",77,-40
"2025-04-22 00:00:00",126,-86
"2025-04-23 00:00:00",255,-105
"2025-04-24 00:00:00",187,-111
"2025-04-25 00:00:00",111,-85
"2025-04-26 00:00:00",76,-48
"2025-04-27 00:00:00",100,-56
"2025-04-28 00:00:00",95,-59
"2025-04-29 00:00:00",79,-45
"2025-04-30 00:00:00",93,-45
"2025-05-01 00:00:00",98,-98
"2025-05-02 00:00:00",72,-25
"2025-05-03 00:00:00",90,-63
"2025-05-04 00:00:00",65,-68
"2025-05-05 00:00:00",79,-50
"2025-05-06 00:00:00",71,-62
"2025-05-07 00:00:00",88,-26
"2025-05-08 00:00:00",81,-22
"2025-05-09 00:00:00",65,-33
"2025-05-10 00:00:00",36,-37
"2025-05-11 00:00:00",66,-64
"2025-05-12 00:00:00",60,-50
"2025-05-13 00:00:00",63,-34
"2025-05-14 00:00:00",54,-36
"2025-05-15 00:00:00",66,-74
"2025-05-16 00:00:00",30,-14
"2025-05-17 00:00:00",53,-36
"2025-05-18 00:00:00",51,-46
"2025-05-19 00:00:00",73,-45
"2025-05-20 00:00:00",106,-95
"2025-05-21 00:00:00",57,-33
"2025-05-22 00:00:00",74,-60
"2025-05-23 00:00:00",57,-52
"2025-05-24 00:00:00",49,-61
"2025-05-25 00:00:00",54,-21
"2025-05-26 00:00:00",69,-66
"2025-05-27 00:00:00",64,-28
"2025-05-28 00:00:00",68,-32
"2025-05-29 00:00:00",12,-11
"2025-05-30 00:00:00",51,-51
"2025-05-31 00:00:00",65,-45
"2025-06-01 00:00:00",60,-54
"2025-06-02 00:00:00",67,-59
"2025-06-03 00:00:00",56,-13
"2025-06-04 00:00:00",58,-34
"2025-06-05 00:00:00",62,-41
"2025-06-06 00:00:00",16,-40
"2025-06-07 00:00:00",50,-35
"2025-06-08 00:00:00",58,-31
"2025-06-09 00:00:00",58,-56
"2025-06-10 00:00:00",36,-19
"2025-06-11 00:00:00",33,-25
"2025-06-12 00:00:00",60,-46
"2025-06-13 00:00:00",38,-50
"2025-06-14 00:00:00",30,-21
"2025-06-15 00:00:00",44,-46
"2025-06-16 00:00:00",49,-42
"2025-06-17 00:00:00",36,-48
"2025-06-18 00:00:00",76,-42
"2025-06-19 00:00:00",40,-19
"2025-06-20 00:00:00",56,-29
"2025-06-21 00:00:00",45,-47
"2025-06-22 00:00:00",56,-42
"2025-06-23 00:00:00",54,-34
"2025-06-24 00:00:00",115,-94
"2025-06-25 00:00:00",189,-94
"2025-06-26 00:00:00",110,-15
"2025-06-27 00:00:00",18,-16
"2025-06-28 00:00:00",59,-62
"2025-06-29 00:00:00",42,-48
"2025-06-30 00:00:00",53,-42
"2025-07-01 00:00:00",51,-28
"2025-07-02 00:00:00",66,-44
"2025-07-03 00:00:00",40,-45
"2025-07-04 00:00:00",22,-26
"2025-07-05 00:00:00",66,-52
"2025-07-06 00:00:00",49,-25
"2025-07-07 00:00:00",67,-60
"2025-07-08 00:00:00",66,-58
"2025-07-09 00:00:00",64,-41
"2025-07-10 00:00:00",54,-46
"2025-07-11 00:00:00",22,-10
"2025-07-12 00:00:00",54,-51
"2025-07-13 00:00:00",23,-26
"2025-07-14 00:00:00",41,-48
"2025-07-15 00:00:00",54,-53
"2025-07-16 00:00:00",52,-67
"2025-07-17 00:00:00",54,-77
"2025-07-18 00:00:00",28,-28
"2025-07-19 00:00:00",32,-34
"2025-07-20 00:00:00",37,-45
"2025-07-21 00:00:00",39,-67
"2025-07-22 00:00:00",59,-75
"2025-07-23 00:00:00",77,-34
"2025-07-24 00:00:00",80,-39
"2025-07-25 00:00:00",20,-15
"2025-07-26 00:00:00",55,-51
"2025-07-27 00:00:00",49,-31
"2025-07-28 00:00:00",40,-34
"2025-07-29 00:00:00",58,-45
"2025-07-30 00:00:00",68,-30
"2025-07-31 00:00:00",51,-28
"2025-08-01 00:00:00",47,-28
"2025-08-02 00:00:00",45,-65
"2025-08-03 00:00:00",47,-27
"2025-08-04 00:00:00",57,-34
"2025-08-05 00:00:00",98,-67
"2025-08-06 00:00:00",27,-33
"2025-08-07 00:00:00",63,-26
"2025-08-08 00:00:00",66,-44
"2025-08-09 00:00:00",34,-31
"2025-08-10 00:00:00",39,-39
"2025-08-11 00:00:00",49,-54
"2025-08-12 00:00:00",49,-37
"2025-08-13 00:00:00",51,-42
"2025-08-14 00:00:00",53,-51
"2025-08-15 00:00:00",61,-42
"2025-08-16 00:00:00",35,-22
"2025-08-17 00:00:00",56,-48
"2025-08-18 00:00:00",60,-29
"2025-08-19 00:00:00",65,-32
"2025-08-20 00:00:00",78,-47
"2025-08-21 00:00:00",38,-26
"2025-08-22 00:00:00",52,-28
"2025-08-23 00:00:00",67,-68
"2025-08-24 00:00:00",80,-29
"2025-08-25 00:00:00",123,-79
"2025-08-26 00:00:00",82,-27
"2025-08-27 00:00:00",215,-135
"2025-08-28 00:00:00",117,-68
"2025-08-29 00:00:00",142,-47
"2025-08-30 00:00:00",91,-59
"2025-08-31 00:00:00",114,-47
"2025-09-01 00:00:00",134,-80
"2025-09-02 00:00:00",27,-45
"2025-09-03 00:00:00",81,-31
"2025-09-04 00:00:00",99,-71
"2025-09-05 00:00:00",33,-23
"2025-09-06 00:00:00",64,-29
"2025-09-07 00:00:00",90,-34
"2025-09-08 00:00:00",96,-19
"2025-09-09 00:00:00",65,-33
"2025-09-10 00:00:00",91,-25
"2025-09-11 00:00:00",44,-28
"2025-09-12 00:00:00",44,-38
"2025-09-13 00:00:00",68,-54
"2025-09-14 00:00:00",80,-32
"2025-09-15 00:00:00",85,-58
"2025-09-16 00:00:00",55,-45
"2025-09-17 00:00:00",128,-58
"2025-09-18 00:00:00",66,-36
"2025-09-19 00:00:00",40,-16
"2025-09-20 00:00:00",56,-25
"2025-09-21 00:00:00",63,-49
"2025-09-22 00:00:00",53,-32
"2025-09-23 00:00:00",68,-54
"2025-09-24 00:00:00",62,-22
"2025-09-25 00:00:00",37,-12
"2025-09-26 00:00:00",60,-22
"2025-09-27 00:00:00",67,-28
"2025-09-28 00:00:00",80,-16
"2025-09-29 00:00:00",99,-49
"2025-09-30 00:00:00",39,-21
"2025-10-01 00:00:00",71,-22
"2025-10-02 00:00:00",94,-27
"2025-10-03 00:00:00",45,-17
"2025-10-04 00:00:00",66,-54
"2025-10-05 00:00:00",58,-37
"2025-10-06 00:00:00",51,-23
"2025-10-07 00:00:00",56,-34
"2025-10-08 00:00:00",42,-37
"2025-10-09 00:00:00",67,-41
"2025-10-10 00:00:00",52,-40
"2025-10-11 00:00:00",82,-82
"2025-10-12 00:00:00",48,-28
"2025-10-13 00:00:00",81,-57
"2025-10-14 00:00:00",86,-37
"2025-10-15 00:00:00",113,-66
"2025-10-16 00:00:00",112,-50
"2025-10-17 00:00:00",84,-63
"2025-10-18 00:00:00",41,-18
"2025-10-19 00:00:00",78,-62
"2025-10-20 00:00:00",76,-42
"2025-10-21 00:00:00",55,-59
"2025-10-22 00:00:00",54,-55
"2025-10-23 00:00:00",57,-30
"2025-10-24 00:00:00",45,-38
"2025-10-25 00:00:00",53,-32
"2025-10-26 00:00:00",63,-35
"2025-10-27 00:00:00",55,-58
"2025-10-28 00:00:00",79,-31
"2025-10-29 00:00:00",67,-29
"2025-10-30 00:00:00",88,-23
"2025-10-31 00:00:00",26,-17
"2025-11-01 00:00:00",52,-30
"2025-11-02 00:00:00",76,-32
"2025-11-03 00:00:00",62,-30
"2025-11-04 00:00:00",41,-41
"2025-11-05 00:00:00",56,-27
"2025-11-06 00:00:00",48,-39
"2025-11-07 00:00:00",49,-32
"2025-11-08 00:00:00",50,-38
"2025-11-09 00:00:00",53,-46
"2025-11-10 00:00:00",59,-27
"2025-11-11 00:00:00",90,-35
"2025-11-12 00:00:00",100,-43
"2025-11-13 00:00:00",89,-44
"2025-11-14 00:00:00",66,-27
"2025-11-15 00:00:00",31,-19
"2025-11-16 00:00:00",50,-32
"2025-11-17 00:00:00",62,-25
"2025-11-18 00:00:00",44,-43
"2025-11-19 00:00:00",41,-42
"2025-11-20 00:00:00",44,-28
"2025-11-21 00:00:00",35,-34
"2025-11-22 00:00:00",43,-40
"2025-11-23 00:00:00",66,-36
"2025-11-24 00:00:00",63,-48
"2025-11-25 00:00:00",133,-38
"2025-11-26 00:00:00",123,-28
"2025-11-27 00:00:00",74,-18
"2025-11-28 00:00:00",73,-45
"2025-11-29 00:00:00",83,-52
"2025-11-30 00:00:00",99,-35
"2025-12-01 00:00:00",150,-42
"2025-12-02 00:00:00",28,-32
"2025-12-03 00:00:00",63,-50
"2025-12-04 00:00:00",57,-20
"2025-12-05 00:00:00",47,-27
"2025-12-06 00:00:00",47,-36
"2025-12-07 00:00:00",59,-61
"2025-12-08 00:00:00",81,-71
"2025-12-09 00:00:00",122,-53
"2025-12-10 00:00:00",79,-54
"2025-12-11 00:00:00",115,-53
"2025-12-12 00:00:00",42,-38
"2025-12-13 00:00:00",78,-72
"2025-12-14 00:00:00",57,-73
"2025-12-15 00:00:00",66,-53
"2025-12-16 00:00:00",51,-59
"2025-12-17 00:00:00",98,-57
"2025-12-18 00:00:00",54,-41
"2025-12-19 00:00:00",67,-57
"2025-12-20 00:00:00",37,-11
"2025-12-21 00:00:00",75,-61
"2025-12-22 00:00:00",85,-41
"2025-12-23 00:00:00",62,-45
"2025-12-24 00:00:00",62,-40
"2025-12-25 00:00:00",53,-32
"2025-12-26 00:00:00",59,-37
"2025-12-27 00:00:00",58,-38
"2025-12-28 00:00:00",74,-56
"2025-12-29 00:00:00",80,-48
"2025-12-30 00:00:00",65,-28
"2025-12-31 00:00:00",69,-48
"2026-01-01 00:00:00",58,-28
"2026-01-02 00:00:00",64,-41
"2026-01-03 00:00:00",86,-47
"2026-01-04 00:00:00",66,-77
"2026-01-05 00:00:00",67,-84
"2026-01-06 00:00:00",67,-41
"2026-01-07 00:00:00",91,-40
"2026-01-08 00:00:00",98,-55
"2026-01-09 00:00:00",211,-64
"2026-01-10 00:00:00",116,-50
"2026-01-11 00:00:00",106,-40
"2026-01-12 00:00:00",52,-44
"2026-01-13 00:00:00",89,-53
"2026-01-14 00:00:00",63,-42
"2026-01-15 00:00:00",46,-32
"2026-01-16 00:00:00",90,-55
"2026-01-17 00:00:00",87,-22
"2026-01-18 00:00:00",55,-38
"2026-01-19 00:00:00",64,-47
"2026-01-20 00:00:00",67,-34
"2026-01-21 00:00:00",,-21
"2026-01-22 00:00:00",12,-50
"2026-01-23 00:00:00",53,-25
"2026-01-24 00:00:00",35,-70
"2026-01-25 00:00:00",50,-54
"2026-01-26 00:00:00",56,-70
"2026-01-27 00:00:00",84,-45
"2026-01-28 00:00:00",58,-44
"2026-01-29 00:00:00",78,-69
"2026-01-30 00:00:00",100,-45
"2026-01-31 00:00:00",25,-24
"2026-02-01 00:00:00",81,-50
"2026-02-02 00:00:00",62,-95
"2026-02-03 00:00:00",69,-48
"2026-02-04 00:00:00",48,-56
"2026-02-05 00:00:00",189,-22
"2026-02-06 00:00:00",275,-67
"2026-02-07 00:00:00",189,-90
"2026-02-08 00:00:00",233,-52
"2026-02-09 00:00:00",337,-100
"2026-02-10 00:00:00",329,-100
"2026-02-11 00:00:00",1678,-420
"2026-02-12 00:00:00",762,-211
"2026-02-13 00:00:00",563,-181
"2026-02-14 00:00:00",392,-129
"2026-02-15 00:00:00",447,-155
"2026-02-16 00:00:00",566,-210
"2026-02-17 00:00:00",562,-215
"2026-02-18 00:00:00",470,-83
"2026-02-19 00:00:00",255,-35
"2026-02-20 00:00:00",350,-78
"2026-02-21 00:00:00",383,-131
"2026-02-22 00:00:00",410,-75
"2026-02-23 00:00:00",362,-140
"2026-02-24 00:00:00",403,-105
"2026-02-25 00:00:00",373,-79
"2026-02-26 00:00:00",398,-129
"2026-02-27 00:00:00",146,-54
"2026-02-28 00:00:00",237,-104
"2026-03-01 00:00:00",240,-99
"2026-03-02 00:00:00",362,-131
"2026-03-03 00:00:00",114,-59
"2026-03-04 00:00:00",200,-66
"2026-03-05 00:00:00",190,-71
"2026-03-06 00:00:00",183,-64
"2026-03-07 00:00:00",191,-80
"2026-03-08 00:00:00",237,-65
"2026-03-09 00:00:00",267,-123
"2026-03-10 00:00:00",219,-76
"2026-03-11 00:00:00",450,-130
"2026-03-12 00:00:00",309,-127
"2026-03-13 00:00:00",134,-35
"2026-03-14 00:00:00",200,-75
"2026-03-15 00:00:00",195,-130
"2026-03-16 00:00:00",203,-120
"2026-03-17 00:00:00",181,-82
"2026-03-18 00:00:00",174,-85
"2026-03-19 00:00:00",143,-57
"2026-03-20 00:00:00",213,-83
"2026-03-21 00:00:00",116,-20
"2026-03-22 00:00:00",167,-50
"2026-03-23 00:00:00",183,-59
"2026-03-24 00:00:00",119,-59
"2026-03-25 00:00:00",145,-79
"2026-03-26 00:00:00",108,-56
"2026-03-27 00:00:00",131,-55
"2026-03-28 00:00:00",103,-71
"2026-03-29 00:00:00",143,-105
"2026-03-30 00:00:00",129,-60
"2026-03-31 00:00:00",130,-96
"2026-04-01 00:00:00",275,-64
"2026-04-02 00:00:00",263,-71
"2026-04-03 00:00:00",153,-35
"2026-04-04 00:00:00",71,-55
"2026-04-05 00:00:00",126,-70
"2026-04-06 00:00:00",116,-62
"2026-04-07 00:00:00",92,-38
